Tweet_index	Label	Tweet_text
1551	0	 @ username @  ohhhh yeaah the girl from your favorite couple wants me to come hang with her lol bruh wtf is this lol 
1552	0	he did, proof he lacks reading comprehension skills  @ username @   @ username @   @ username @   @ username @ 
1553	0	mmmm rt  @ username @ : !!!!  @ username @ : faved.  @ username @ : if southampton wins, i will post a nude.. 
1554	1	@ username @ you know this is wrong do not you please help us out here # eu vat *
1555	0	 @ username @  agreed. it is a very cool place. and i just love the rocks.
1556	0	thank you for all your retweets @ username @ # top form *
1557	0	 @ username @  no , not anymore. :persevering_face:
1558	1	grown women acting like children is my favorite. # dramatic *
1559	0	coming to the conclusion that apple is skynet # terminator * # apocalypse is coming * # war of the machines *
1560	1	working hard right now  
1561	0	interesting stats. po's are good! the bad apples ruin it for all.  # t cot * # ferguson * # eric garner *
1562	0	 @ username @  that has a much nicer idea, actually.
1563	1	 @ username @  she showed you! 
1564	0	i liked a  @ username @  video from  @ username @    number  challenge! style by dani
1565	1	husband coming home early? # mong kok * # kowloon * # hongkong * # dong io travels * #  number  th floor * ...
1566	1	 @ username @  illridewithyou 
1567	0	this team from covington, ky pretty much sucks. # go steelers *
1568	0	song of the day:  the lights and buzz  - jack's mannequin.
1569	1	ready to conquer the day:face_with_stuck-out_tongue_and_winking_eye: @ username @ # leave meal one mom * # my  number  fave heavy black heart bah humbug *
1570	1	mls transactions  number  # mls *  #tfc making waves again  number  b fair it will take more than  number  players to fix this
1571	1	bush govt to be prosecuted under geneva convention for torture after cia methods & vp admission exposed.  
1572	1	just got an email from the law school saying  number  people have infringed copyright by not referencing properly..in our essay on copyright 
1573	0	being mom tonight was both refreshing and a real tbt
1574	0	then that means it has to be square to him  @ username @   @ username @   @ username @   @ username @   @ username @ 
1575	1	the bold bakery by sarah-brockett # bakery *
1576	1	 number  % of maldives is water. yet, we are experiencing a water shortage. 
1577	0	getting some night heli shots of @ username @ for @ username @ @ username @ @ username @ # nh * # skiing *
1578	0	 @ username @  my ex husband's autopsy report from the coroner took ages too, it just seems to be the slow machinations of the process.
1579	0	sometimes i wonder, am i the mouse, or am i the experimenter?
1580	1	*rushes to take the  which christmas cookie am i?  personality test* 
1581	1	fun night with these girls. it may look like we are eating dessert but its just for show ... 
1582	1	breaking news!  rt  @ username @ : mario balotelli is not a team player, according to adel taarabt 
1583	0	is not the point to learn how to craft our own reality? what am i missing here? should we not be different? # wat *
1584	1	@ username @ :the stuff press write about it literally ridiculous!would it be harsh to point out the lack of literacy here? # ghostwriter *
1585	1	it is being  number  yrs since the west had their industrial revolution but in  number st cent ghana, an industrial de-revolution is happening. 
1586	1	original content is hard to come by. -anonymous # writing tips * # quote of the day *
1587	1	 @ username @   @ username @  there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law  kind of
1588	0	 @ username @  congrats , so cute :)
1589	1	i guess i will eat leftovers for breakfast again, while others get black bear.. # c uzi did not want good food * # truth * # hungry * :unamused_face::thumbs_up_sign:
1590	0	people am not as beautiful as they look # people * # beautiful * # look * # walk * # talk * # personality * # love * # care * # share *
1591	1	# laundry mat fun lol yes i said not spin cycle you spin me round record player that s my kid  number  s music teaching th *
1592	0	connacht camogie champions  number !  number  years in a row! hon hrc! # mount bel lewis a hurling stronghold * # holy rosary  number  life * # senior b * :smiling_face_with_open_mouth_and_smiling_eyes::person_raising_both_hands_in_celebration::trophy::baseball:
1593	0	going to the rec tonight. # being productive *
1594	1	but someone selling a pack of cigarettes gets a death penalty # eric garner *
1595	0	 @ username @   @ username @   @ username @  remember when pres. spoke of how great america is and how strong we the people are if we work together?
1596	1	off to bed cannot wait to feel this hangover.  
1597	1	america released the cuban spies to get cuba to release the american spy who caught those cuban spies. 
1598	0	why can i hear a chicken? this is fulham for gods sake!
1599	0	 @ username @  a day or two after.
1600	0	# dae sh taliban * all need to become part of 'the religion of  pieces  my heart goes out to all the of the victims of # peshawar attack *
1601	0	# teens analyzed * not expirienced, but cock hungry
1602	1	gotta study and i am like, who cares?! # perks of being a senior * :thumbs_down_sign:
1603	1	stephenfry:  @ username @  oooh - busted by superior understanding ...! crestfallen and shamed.  
1604	1	i deff missed my mom yelling up the stairs  chanelle wake up!!!!!!  # l mao * # stfu * jks love you cuz you shall prob see this
1605	0	 @ username @   @ username @   number % for serie a ? is this for real ?
1606	0	a year ago my cat was hit by a car.... this is him today. is a great quote
1607	1	time to continue cleaning out my closet. happy, happy, joy, joy. 
1608	0	@ username @ see   # number aday  #followme  #followngain  #teamtofollow #teamfollowback   retweet & gain followers.
1609	1	fav part abt xmas day..getting merry xmas tweets from ppl who never talk to me # ky s * # i do not care *
1610	1	a whole day at ns w/clients. yay. 
1611	1	@ username @ @ username @ nice to see @ username @ taking the time to visit a poorly fan (in hospital phil jones) # always injured * # m ufc *
1612	0	# not cias * # eu * # europ * conselho europeu  number - number  dezembro  number  - click here for more up-to-date information on the euro...
1613	1	it is a comforting thought:every tax payer will b reminded of # oc are * being rammed in number  law when answering questions on  number  tax forms
1614	0	oh noes! the night train berlin-malmö runs only during summer!  & me who was planning a long comfortable train trip :(
1615	1	# lrt * -- gee. good thing there has no # war on women *
1616	1	so let me get this straight he was going to sign with ufc no matter what wifey said? # happy marriage *
1617	1	 @ username @  does it imply you can get off facebook using crack or cocaine? .
1618	0	responsibility = the ability to respond to control yourself and be in charge of your life
1619	0	 @ username @  hahahah donna being inspirational and shit :face_with_tears_of_joy: that is great
1620	0	morning # monday * people long know keep working hard! # make sussex safe *  number 
1621	1	so they lost....such a shame...i was really rooting for them ... # lfc *
1622	1	 @ username @ : aaaaaand to read  big sleep  because cannot get any sleep...  
1623	1	stuck behind someone who cannot do the speed limit # late for work * # fuck * # happy monday *
1624	0	what was the last picture you took with your phone? -- a pic of syresatt vatten of ikea's bottle 
1625	1	gotta love the  friends  i have out here hahahah # no such thing *
1626	1	   flattery will get me everywhere  [ @ username @ ]
1627	1	 @ username @  wow! i can now afford that holiday i have always wanted! 
1628	1	times my trip home perfectly # drenched * # sydney * # storm * # wet *
1629	0	it just had to snow and cancel our vball tournament today...:pistol::pouting_face::pouting_face::pouting_face::pouting_face: # ball * # is * # life *
1630	1	this is how i responded  more movies about heterosexuality. i really wish they would stop shoving their lifestyle down our throats.  
